9,읍면동,리,건축면적(제곱미터),주택유형,등급판정결과,관리기관명,관리기관 전화번호,데이터 기준일,위도,경도,주변 편의시설 개수,유동인구,age20,age30,age40,age50,age60,ageEtc,targetAge,price
동,영주동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,11,83,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",13600
동,영주동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,24,75,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",7200
동,영주동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,17,98,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",16200
동,영주동,,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,28,94,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",13600
동,영주동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,16,61,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",11000
동,영주동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,9,87,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",7100
동,영주동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,14,65,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",12900
동,영주동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,5,79,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",16300
동,영주동,,31.67,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,14,87,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",13700
동,영주동,,33.87,단독,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,25,73,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",16300
동,영주동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,17,100,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",9700
동,영주동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,25,45,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",9600
동,영주동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,24,77,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",13100
동,영주동,,65.3,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,1,97,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",13400
동,영주동,,59.59,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,4,75,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",8300
동,영주동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,14,70,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",13600
동,영주동,,87.4,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,12,58,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",11900
동,영주동,,37.45,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,20,85,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",10600
동,영주동,,45.89,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,27,70,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",14700
동,영주동,,23.38,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,17,88,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",17600
동,영주동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,28,75,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",10000
동,영주동,,48.4,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,14,71,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",11700
동,영주동,,80.18,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,14,54,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",7400
동,영주동,,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,12,68,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",18200
동,영주동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,15,73,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",7900
동,휴천동,,57.7,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,15,57,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",16100
동,휴천동,,43,단독,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,30,31,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",12800
동,휴천동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,25,76,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",12400
동,휴천동,,68.44,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,14,45,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",13600
동,휴천동,,51.7,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,16,84,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",7900
동,휴천동,,105.8,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,23,68,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",19500
동,휴천동,,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,28,50,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",9300
동,휴천동,,65.07,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,21,28,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",12600
동,휴천동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,25,87,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",15300
동,휴천동,,44.62,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,2,93,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",9800
동,휴천동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,6,90,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",10000
동,휴천동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,21,100,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",18800
동,휴천동,,28.76,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,1,86,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",15600
동,휴천동,,45.1,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,5,95,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",17600
동,휴천동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,23,93,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",19600
동,휴천동,,42,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,20,51,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",12600
동,휴천동,,42,단독,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,22,57,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",7600
동,휴천동,,68.45,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,19,85,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",14000
동,휴천동,,52.2,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,15,71,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",12300
동,휴천동,,71.5,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,2,75,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",8300
동,휴천동,,75.97,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,15,52,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",15300
동,휴천동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,19,46,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",15500
동,휴천동,,96.12,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,24,93,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",14100
동,휴천동,,59.13,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,6,80,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",19600
동,휴천동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,6,93,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",13800
동,휴천동,,52.1,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,15,72,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",11000
동,휴천동,,43.97,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,14,92,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",8800
동,휴천동,,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,14,54,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",9500
동,휴천동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,15,69,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",7700
동,휴천동,,39.45,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,16,89,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",19500
동,휴천동,,41.92,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,15,79,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",17700
동,휴천동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,30,48,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",19600
동,휴천동,,23.14,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,20,67,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",12300
동,휴천동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,24,72,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",17500
동,휴천동,,41.23,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,26,48,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",7800
동,휴천동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,21,54,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",15700
동,휴천동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,9,82,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",11000
동,휴천동,,52.89,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,2,78,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",13000
동,휴천동,,67.9,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,23,93,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",17400
동,휴천동,,79.43,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,18,95,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",9900
동,휴천동,,49.23,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,17,99,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",8100
동,휴천동,,24.44,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,30,100,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",12700
동,휴천동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,6,51,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",19900
동,휴천동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,11,53,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",19500
동,휴천동,,46.84,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,11,90,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",15100
동,휴천동,,41.71,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,25,58,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",14000
동,휴천동,,33.63,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,16,42,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",12300
동,휴천동,,51.99,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,25,63,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",12400
동,휴천동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,14,55,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",16900
동,휴천동,,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,2,72,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",19700
동,휴천동,,62.35,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,20,92,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",11800
동,휴천동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,11,98,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",15500
동,휴천동,,41.44,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,6,81,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",13400
동,휴천동,,45.33,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,8,72,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",17000
동,휴천동,,79.81,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,30,56,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",16700
동,휴천동,,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,29,64,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",7900
동,휴천동,,86.5,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,21,41,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",17100
동,휴천동,,60.99,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,10,96,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",10400
동,휴천동,,63.63,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,3,84,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",8000
동,휴천동,,92.97,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,30,75,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",16900
동,휴천동,,34.41,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,27,45,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",11500
동,휴천동,,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,21,85,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",9800
동,휴천동,,64.36,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,27,80,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",18300
동,휴천동,,50.23,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,21,63,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",15000
동,휴천동,,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,26,74,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",12200
동,휴천동,,42.3,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,17,89,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",19000
동,휴천동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,2,67,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",12200
동,휴천동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,29,65,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",16200
동,휴천동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,5,42,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",10300
동,휴천동,,44.88,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,14,63,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",14500
동,휴천동,,70.4,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.810,128.610,23,94,19.23,13.41,13.35,18.5,12.22,23.28,"20,30",16500
동,가흥동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,8,68,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",14100
동,가흥동,,41.58,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,19,58,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",12100
동,가흥동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,13,78,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",12200
동,가흥동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,6,90,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",11000
동,가흥동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,19,96,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",19600
동,가흥동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,17,65,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",13300
동,가흥동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,3,61,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",9300
동,가흥동,,66.08,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,25,89,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",19200
동,가흥동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,23,75,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",13300
동,가흥동,,45.6,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,17,66,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",18400
동,가흥동,,,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,4,93,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",11800
동,가흥동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,21,93,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",12600
동,가흥동,,,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,29,88,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",12600
동,가흥동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,9,96,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",9500
동,가흥동,,50.85,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,13,45,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",13900
동,가흥동,,,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,25,77,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",10900
동,가흥동,,78.48,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,11,56,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",16800
동,가흥동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,1,67,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",12300
동,가흥동,,46.56,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,6,81,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",13700
동,가흥동,,52.2,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,6,97,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",11000
동,가흥동,,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,19,96,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",19100
동,가흥동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,11,54,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",14800
동,가흥동,,74.07,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,22,54,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",18700
동,가흥동,,42.7,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,6,93,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",13700
동,가흥동,,37.94,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,18,80,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",13500
동,가흥동,,61.04,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,10,68,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",9700
동,가흥동,,44.95,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,20,98,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",19400
동,가흥동,,,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,23,93,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",17300
동,가흥동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,26,69,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",13900
동,가흥동,,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,22,55,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",11400
동,가흥동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,16,81,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",7200
동,가흥동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,9,44,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",10800
동,가흥동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,8,66,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",15700
동,가흥동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,18,93,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",18400
동,가흥동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,20,75,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",7600
동,가흥동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,21,50,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",15500
동,가흥동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,20,97,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",14700
동,가흥동,,42.9,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,19,71,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",19200
동,가흥동,,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,23,73,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",9000
동,가흥동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,18,53,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",18200
동,가흥동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,23,59,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",11700
동,가흥동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,6,57,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",8700
동,가흥동,,88.18,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,29,87,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",10100
동,가흥동,,43.95,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,7,94,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",19200
동,가흥동,,52.8,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,5,56,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",14400
동,가흥동,,124.74,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,27,75,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",14300
동,가흥동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,8,81,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",17600
동,가흥동,,69.64,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,25,68,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",15900
동,가흥동,,53.52,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,20,84,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",10300
동,가흥동,,66.42,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,20,92,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",13100
동,가흥동,,41.88,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,9,70,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",8900
동,가흥동,,54.6,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,9,83,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",12300
동,가흥동,,135.43,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,6,69,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",8600
동,가흥동,,133.23,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,22,74,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",13600
동,가흥동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,17,86,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",19700
동,가흥동,,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,27,60,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",16800
동,가흥동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,23,43,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",10300
동,가흥동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,6,50,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",15000
동,가흥동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,20,55,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",9400
동,가흥동,,35.97,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,7,38,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",9800
동,가흥동,,116.09,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,8,93,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",7800
동,가흥동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,11,78,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",7400
동,가흥동,,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,10,74,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",16900
동,가흥동,,45,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,28,70,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",17600
동,가흥동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,26,44,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",13200
